瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),老碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 鉴埃 浅加 浅氢(16规困),弥措 浅加(m/s),弥措 浅加 浅氢(16规困),乞闭 浅加(m/s),浅沥钦(100m),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2),钦拌 老荤樊(MJ/m2),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C),钦拌 措屈刘惯樊(mm),钦拌 家屈刘惯樊(mm),9-9碍荐(mm)
184,力林,1987-09-11,21.7,19.4,22.9,12.08,.8,2.3,4.6,14.5,90,8,90,5.2,4504,90,18.6,71,82.5,21.5,1011.7,1015.7,1013.2,1014.5,12.6,0,.15,.87,10,6.4,21.5,18.7,1,1.2,10.9
184,力林,1987-09-12,19.9,17.9,21.7,10.5,1.7,4.5,7.5,12.9,90,7,90,4.5,3856,90,15.5,63,76.5,17.6,1011.8,1015.6,1013.6,1014.6,12.5,0,.36,1.8,10,6.1,20.5,17.4,2,2.4,.9
184,力林,1987-09-13,21.7,18.8,24.7,,,,,9.9,90,5.3,90,3.1,2658,70,14.2,52,63.3,16.3,1008.5,1013.8,1009.4,1011.2,12.5,4.3,2.93,12.98,4.5,3.6,23,14.3,2.7,4,
184,力林,1987-09-14,23.8,20.8,26.4,,,,,6.1,50,4.3,50,2,1766,20,17.7,58,69,20.3,1006.5,1010.6,1007.3,1009.1,12.5,10.9,3.07,21.7,4,2.9,25.8,17.2,2.8,4.9,
184,力林,1987-09-15,23.6,20.8,26.8,.92,.6,.7,.7,10.8,20,6.3,20,2.9,2528,20,19,59,76.3,22,1006.6,1010.5,1008.3,1009.2,12.4,7.2,3.05,19.05,4.5,4.4,25.2,16.2,3.2,5.4,.7
184,力林,1987-09-16,21.9,20,23.8,,,,,15.2,90,7.7,110,5,4286,110,15.4,55,67,17.5,1009.4,1013.4,1010.4,1012.1,12.4,3,1.77,11.66,9,6.8,22.8,16.9,3.7,4.7,
184,力林,1987-09-17,21.1,18.1,23.7,,,,,9.1,110,5,110,2.9,2476,110,14.3,55,65.8,16.3,1010.7,1014.1,1012.6,1013.4,12.4,5.8,2.08,12.86,7.3,5.6,23.5,14.5,2.9,5.4,
184,力林,1987-09-18,20.3,16.4,23.4,,,,,9.2,320,6,320,2.9,2528,20,11,44,55.8,13.1,1011.4,1015.4,1013,1014.2,12.3,10.3,,22.09,.8,.9,25.3,12.5,4.6,5.4,
184,力林,1987-09-19,19.9,15.6,24.4,,,,,6,160,4.2,160,2.5,2198,160,13.1,52,65.3,15.1,1013.1,1017.2,1014.5,1015.9,12.3,10.2,3.05,20.81,0,0,25.8,11.5,2.9,4.8,
184,力林,1987-09-20,21,16.1,25.4,,,,,5.5,20,4.3,140,2.5,2196,20,15,47,68.8,17.1,1014.4,1018.3,1016.2,1017.1,12.3,10.6,3.01,20.46,0,0,26.9,12.4,3.1,5.5,
184,力林,1987-09-21,22,17.3,25.6,,,,,6.8,20,5,20,2.6,2242,160,16.6,59,71.5,19,1016,1020.1,1017.5,1018.8,12.2,9.9,3.01,18.21,1.5,.3,27.4,12.4,2.9,4.4,
184,力林,1987-09-22,22.4,17.1,26.3,,,,,10.7,50,7.2,50,3.3,2878,160,17.4,56,73.5,20,1017,1020.9,1018.6,1019.8,12.2,10.4,2.79,17.9,5,.8,25.9,13.3,3.4,4.8,
184,力林,1987-09-23,22.5,20.2,25.7,,,,,11.8,70,7.8,70,3.6,3068,90,18.1,63,76.3,20.8,1015.1,1019.9,1015.7,1017.8,12.1,9.3,2.16,12.6,3.3,1.8,25.1,15.9,2.4,4,
184,力林,1987-09-24,21.8,19.7,25.2,2.18,0,0,0,12.3,20,9.3,20,4.2,3639,20,17.6,64,77,20.1,1009.5,1015.7,1009.9,1012.2,12.1,3.7,2.9,12.27,8,5.6,24.9,15.5,2,2.9,0
184,力林,1987-09-25,21,18.1,26.4,.53,0,0,0,19.7,340,13.8,340,6,5203,340,15.6,33,72.3,18,1009.5,1016.7,1010.1,1012.3,12.1,7,2.83,14.05,7.5,3.1,22.4,14.2,4.2,5.9,0
184,力林,1987-09-26,18.4,17.3,20.4,,,,,18.9,340,15,320,8.9,7679,340,6.9,36,47,10,1015.9,1020.4,1016.4,1018.6,12,8.9,2.92,17.51,3.8,3.4,22.3,12.8,4,6,
184,力林,1987-09-27,17.4,14.1,19.6,,,,,13.2,320,8.3,320,4,3451,20,4.1,27,42.5,8.4,1019.5,1023.8,1020.3,1022.3,12,10.9,3.12,21.07,1.8,1,23.3,8.1,4.8,5.5,
184,力林,1987-09-28,17.9,13.2,22.2,,,,,9,20,5.7,20,3.5,3060,160,9.7,44,59.5,12.1,1019,1023,1020,1021.8,12,10.4,3.01,19.72,1.3,0,22.8,7.2,3.5,5.2,
184,力林,1987-09-29,19.4,16,23.1,,,,,11.2,50,7,50,3.7,3195,140,14.2,55,72,16.2,1016.5,1020.7,1017.5,1019.3,11.9,3.5,2.11,13.1,7.5,6,22.3,8.1,3.2,4.6,
184,力林,1987-09-30,20.2,16.7,23.3,,,,,10,50,6.7,50,3.4,2949,110,15.1,54,73.3,17.2,1015.9,1019.7,1017.1,1018.7,11.9,10,2.93,19.3,1.5,1.8,25.1,10.7,2.5,4,
184,力林,1987-10-01,19.9,17.3,22.9,,,,,9.5,50,6.3,50,3.7,3184,110,14.3,58,70.8,16.4,1015.1,1019.8,1016,1017.9,11.9,10.1,2.88,17.81,1.8,1.4,24,12,3,5,
184,力林,1987-10-02,20.3,16.6,23.4,,,,,5.5,320,4.7,320,2.3,2023,360,14.9,55,72.3,17,1012.5,1016.6,1013.3,1015.3,11.8,9,2.68,16.45,4.5,4.5,24,12.8,3,3.8,
184,力林,1987-10-03,20.2,15.9,23.3,,,,,5,20,3.7,20,2.2,1917,160,14.4,50,69.5,16.7,1012.5,1017.2,1013.9,1015.2,11.8,9.1,2.49,15.58,2.3,1.5,25,11.4,2.2,3.3,
184,力林,1987-10-04,21,15.4,26.1,,,,,10,50,6.5,50,3,2575,140,14.2,55,65.8,16.5,1014.7,1019.1,1015.8,1017.4,11.8,7.9,2.62,14.4,5,0,23.5,11,2.8,4.8,
184,力林,1987-10-05,21.5,17.9,26.7,,,,,11.4,90,6.7,90,3,2569,140,15,42,67,17.3,1015,1019.2,1014.9,1017.8,11.7,.5,1.03,4.74,8,4.4,21.1,12.4,1.4,2,
184,力林,1987-10-06,22.2,18,25.1,,,,,5,360,4,360,2.2,1878,360,18.1,70,77.8,20.8,1014.8,1018.5,1016.6,1017.5,11.7,9,2.63,15.3,4.3,3,25.9,14.2,2.5,3.2,
184,力林,1987-10-07,22.1,18.7,25.1,,,,,7.1,320,6,320,3.1,2702,320,18,55,77.5,20.8,1014.8,1019.7,1016.3,1017.6,11.7,9.1,2.12,13.2,6.3,2.3,26.8,12.5,2.1,3.3,
184,力林,1987-10-08,19.8,13.2,23.6,,,,,9,20,7.7,20,3.3,2890,20,15.4,58,76.3,17.8,1016.2,1020,1017.2,1019,11.6,8.9,2.54,16.89,3.3,1.8,24.9,7.1,3.3,4.1,
184,力林,1987-10-09,21.9,19.4,25.2,,,,,14.3,50,9,50,4.1,3578,90,17.2,56,76,19.6,1016,1020.3,1017,1018.8,11.6,8.2,2.2,11.59,4.3,3.6,25.1,14,1.7,3.3,
184,力林,1987-10-10,21.8,18.9,24.8,,,,,13.8,50,9,50,4.5,3894,90,18.1,65,80,20.8,1013.2,1018.4,1013.7,1015.9,11.6,9.2,2.5,15.49,3.8,1.8,24.9,14.7,2.9,3.5,
184,力林,1987-10-11,21.3,18.1,24.2,,,,,6,360,4.2,360,2,1754,90,16.8,56,75.5,19.2,1010,1014.7,1011.8,1012.8,11.5,3.3,1.69,9.66,5.5,4.8,24.7,12.1,2.1,3.7,
184,力林,1987-10-12,20.7,16.5,25.4,,,,,15.5,90,9.3,70,4.1,3554,90,15,55,70.3,17,1014.2,1020.3,1013.9,1017,11.5,9.9,2.44,14.53,3.3,3,23.9,8.9,3.7,5.4,
184,力林,1987-10-13,20.4,19,22.7,,,,,16.7,90,9.7,90,5.8,5000,70,13.2,50,63.5,15.3,1016.4,1020.7,1017.1,1019.2,11.5,5.3,1.77,9.28,8.5,5.8,22.6,15.3,3,4.5,
184,力林,1987-10-14,21.4,18.7,24.4,.12,0,0,0,12,50,8.7,50,5.1,4441,50,17.7,66,80,20.3,1015.2,1019,1016,1018,11.4,5.1,2.01,10.67,9.3,5.6,25.2,13.1,2.5,3.4,.5
184,力林,1987-10-15,20.9,19.9,21.8,11.12,.4,.9,2,16.8,70,11.3,70,6.9,5927,70,17.6,74,81.3,20.1,1013.8,1017.6,1015.3,1016.6,11.4,0,.28,.81,10,6.5,20.2,18.5,.7,1.1,1.9
184,力林,1987-10-16,19.8,18.6,21.4,10.77,.3,.4,.4,15.2,70,9,50,5.2,4511,70,15.2,60,75.3,17.3,1009.7,1015.7,1009.9,1012.6,11.4,1.4,.63,2.51,8,4,18.4,13.6,1,1.2,0
184,力林,1987-10-17,20,18.2,23.2,,,,,9.3,270,6.3,270,3.8,3294,290,15.4,60,74.8,17.4,1009.1,1013.7,1010,1011.9,11.3,5.7,2.38,11.39,4.5,3.6,21,13.5,2.3,3.1,
184,力林,1987-10-18,18.9,16.5,23.6,3.72,1.9,4.2,7.8,22,290,14.3,290,5.9,5109,250,14.2,53,74.3,16.3,1009.2,1014.2,1009.5,1011.9,11.3,.9,1.38,4.49,8.5,5.1,17.8,12.2,2.7,3.1,7.8
184,力林,1987-10-19,17.2,15.7,19.3,,,,,16.7,320,12,320,8.7,7526,290,5.8,37,47.5,9.3,1013.6,1018.1,1014.2,1016.4,11.3,6.9,2.09,11.95,5.5,4.6,15.7,12.1,4.9,5.8,
184,力林,1987-10-20,16,15,17.2,,,,,14.6,320,9.7,320,6,5198,320,4.8,42,47.3,8.6,1016.7,1021.9,1017.4,1019.5,11.2,.8,1,5.5,6.5,5.8,15.4,12,2.5,3.2,
184,力林,1987-10-21,14.4,12.7,15.7,,,,,9.3,20,5.7,20,3.9,3332,20,4.4,40,51,8.4,1019.3,1023.5,1020.9,1022.1,11.2,0,.79,3.67,10,6.3,14.7,11.3,2.3,2.8,
184,力林,1987-10-22,14.5,11.3,17.2,,,,,11.6,20,7,360,3.5,2992,20,3.2,38,47.5,7.8,1021.8,1027.1,1023.1,1024.7,11.2,8.5,2.47,16.02,3.3,3.5,18.5,2.8,2.6,3.8,
184,力林,1987-10-23,15.2,9.6,18.4,,,,,11.2,70,7.7,70,4.5,3908,70,7.7,47,62,10.6,1023.7,1028.2,1025.1,1026.5,11.1,7.7,2.48,14.3,4,2.5,18.4,3.2,3.4,5.6,0
184,力林,1987-10-24,17.4,16,18,1.05,0,0,0,11,70,8,20,4.5,3922,20,8.1,42,54.5,10.8,1020.6,1025.3,1021.9,1023.4,11.1,.2,.58,3.35,10,7.5,17.2,9.1,2,2.3,0
184,力林,1987-10-25,16,13.6,17.1,,,,,7.6,20,5,20,2.6,2246,20,8,51,58.8,10.7,1020.4,1025.2,1021.2,1023.2,11.1,0,.71,4.18,10,7.3,16,10.1,1.1,1.3,0
184,力林,1987-10-26,16.2,12.4,20.2,.6,0,0,0,6.4,20,4.8,20,2.5,2125,20,11.2,61,72.8,13.3,1018.1,1022.6,1019.1,1020.8,11,3.5,1.76,9.47,6.3,3.9,18.1,7.5,2.1,3.7,
184,力林,1987-10-27,14.9,10.2,19.6,,,,,5.1,320,4,320,2.4,2107,160,8.7,49,68,11.3,1017.8,1021.9,1019.7,1020.6,11,9.8,2.55,16.18,0,0,18.2,3.2,1.8,2.9,
184,力林,1987-10-28,14.9,8.5,19.8,,,,,5.4,160,4.5,160,2.3,2030,160,7.4,39,62.8,10.6,1018.2,1022.1,1019.4,1021,11,9.1,2.51,16.05,1.8,.5,18.5,3.5,2,2.9,
184,力林,1987-10-29,20.3,12.6,27,,,,,8,250,5,250,1.9,1670,160,15.6,61,74.3,18.1,1014.7,1019.8,1015.4,1017.4,10.9,7.2,2.4,13.18,6.3,3,22.5,6.7,2.4,3.4,0
184,力林,1987-10-30,21.8,16.7,26.9,4.68,.4,.5,.7,12.4,250,7.3,250,4.1,3564,250,19,68,83.8,22.1,1012.7,1018.9,1013.7,1015.4,10.9,4.7,1.96,9.94,9.3,5.5,23.9,16,1.7,1.9,7.4
184,力林,1987-10-31,16.7,15.7,17.5,12.5,.7,2.7,7.4,12,90,6.5,90,4.1,3572,90,13,70,79,15,1019,1023.6,1018.9,1021.9,10.9,0,.46,1.83,10,6.9,16.9,15.4,1,1.6,.7
184,力林,1987-11-01,18.1,16.7,22.9,2.88,,,2,15.5,70,9.2,70,5.2,4534,90,13.3,66,73.8,15.4,1016.4,1022.7,1014.8,1019.1,10.9,0,.7,3.53,10,6.9,17.1,14.6,.6,1.3,4.3
184,力林,1987-11-02,17.7,14.7,21.9,7.5,,,2.5,11.6,270,7.5,290,4.9,4270,290,13.1,64,75.8,15.3,1015.1,1021.1,1015,1017.8,10.8,0,.64,2.71,10,6.8,17.1,12.7,1.4,2.3,.2
184,力林,1987-11-03,14.6,12.7,15.4,,,,,12.6,320,9,320,5.5,4720,320,5.3,44,53.8,9,1020.2,1025.5,1020.6,1023.1,10.8,.3,.6,4.02,8.8,5.1,13.6,9.6,1.5,1.8,
184,力林,1987-11-04,13.7,10.4,16.4,,,,,19,320,11.7,320,4.1,3550,320,4.6,45,54.3,8.5,1021.9,1026.7,1023.2,1024.8,10.8,6.6,2.36,11.81,7,5.9,13.6,4.8,3.4,4.2,
184,力林,1987-11-05,11.8,8.3,14.6,,,,,18.1,340,12,320,6.3,5440,340,1.1,39,48.5,6.7,1022.7,1027.3,1024.2,1025.5,10.7,3.6,1.3,7.05,6,6.5,11.8,1.1,1.7,2.7,
184,力林,1987-11-06,9.9,5.6,14,,,,,7.6,20,6,20,2.6,2226,160,2,43,58.8,7.2,1020.9,1025.6,1021.6,1023.8,10.7,8.7,2.39,14.58,2.8,.3,12.8,.5,1.6,2.1,
184,力林,1987-11-07,11.4,6.5,16.9,1.72,,,.7,14.9,340,9.7,320,4.5,3910,340,4.2,49,61.5,8.3,1018.8,1024,1019.5,1021.6,10.7,3.8,1.61,6.11,5,5.8,10.4,.6,1,2.4,.7
184,力林,1987-11-08,10.3,5.9,13.8,,,,,8.3,360,4.7,360,2.6,2222,160,3.7,51,63.8,8,1019,1023.6,1019.3,1022,10.6,7.7,2.34,12.28,2.8,1.9,11.6,-.6,1.8,2.4,
184,力林,1987-11-09,13.7,7.8,19,,,,,10.6,270,6.3,270,3.8,3269,200,6.6,48,62.3,9.8,1015.1,1019.5,1016.2,1017.9,10.6,6.4,1.78,10.01,3.3,2.8,13.5,1.4,1.5,2.5,
184,力林,1987-11-10,14.5,9.8,19.4,,,,,6.7,20,5.5,20,3.1,2658,160,8.2,59,66,11.1,1017.6,1023,1018,1020.4,10.6,9.4,2.23,13.35,0,0,15.9,3.4,2,3.3,
184,力林,1987-11-11,16.7,11,24.4,,,,,6.2,270,4,140,2.5,2131,160,8.3,37,59,11.1,1020.3,1024.8,1021.6,1023.1,10.6,9.3,2.24,13.59,0,0,17.1,4.3,1.2,2.5,
184,力林,1987-11-12,16.6,12.7,22.1,,,,,11,50,7.7,50,3.6,3134,70,13.3,56,80.8,15.6,1017.6,1022.5,1018.1,1020.4,10.5,3.6,2.11,8.6,5,1.9,16.2,5.2,.6,1.7,0
184,力林,1987-11-13,16.3,14.9,18.9,.63,,,0,18,70,11.5,70,5.3,4600,70,11.4,61,72.8,13.5,1019,1023.9,1019.9,1021.8,10.5,4.2,1.82,8.06,8.5,5.9,17.2,12.2,2.1,2.9,0
184,力林,1987-11-14,14.4,11.1,16.9,,,,,10.9,70,7.3,70,4.2,3588,90,7.8,55,64,10.6,1022.8,1027,1023.1,1025.6,10.5,7.9,2.07,11.28,4,1.3,16.2,5.6,1.9,2.3,
184,力林,1987-11-15,13.2,10,17,,,,,9.9,50,6.2,50,3.3,2808,160,5.4,44,59.8,9,1022.1,1027.4,1022.6,1025,10.5,5,1.81,9.04,7.5,1.9,14.3,5.4,2,3.1,
184,力林,1987-11-16,13.8,11,19.5,.13,,,.1,11.7,320,8.3,320,3.8,3318,160,6.9,46,65,10.4,1018.2,1022.6,1019,1021,10.4,2.4,1.38,4.56,7,6.5,12.7,6.6,1.2,1.7,.1
184,力林,1987-11-17,12.5,9.5,14.5,,,,,7.8,360,5.3,360,2.3,1952,160,4.6,45,59.3,8.7,1019.4,1023.3,1021,1022.3,10.4,0,.84,4.11,9.5,4.6,12.3,4.8,.8,1.2,
184,力林,1987-11-18,12.9,9,16.9,,,,,10,290,6.3,290,3.2,2745,160,6.4,43,65.5,9.7,1018.3,1022.7,1018.8,1021,10.4,5.1,1.83,7.92,3.5,3.1,13.7,4.5,1.4,2.9,
184,力林,1987-11-19,10.7,5.5,15.4,,,,,12.6,320,10.2,320,3.7,3237,320,1.2,29,53.3,6.9,1017.9,1022.7,1019.4,1020.8,10.4,9.2,2.09,12.81,2,.5,13.9,-.6,2.3,2.9,
184,力林,1987-11-20,10.9,5.2,16.9,,,,,5.7,140,4.7,140,2.9,2470,140,3.3,48,60,7.9,1016.4,1020.4,1017,1019.2,10.3,8.6,2.09,12.09,1,0,12.4,-.2,1.2,1.7,
184,力林,1987-11-21,12.7,9.1,17.6,,,,,5,180,4,180,2.3,1989,160,6.3,48,65.8,9.6,1017.8,1023.3,1018.7,1020.6,10.3,7.7,1.88,10.77,1.5,0,14.3,2.3,1.4,1.7,
184,力林,1987-11-22,14.1,9.2,21.8,,,,,9.6,90,6.3,90,3,2609,160,9.6,40,75,12,1019.2,1025.1,1017.2,1022.1,10.3,7.8,2.03,11.2,1.3,2,14.9,4.7,1.7,2.5,
184,力林,1987-11-23,16.4,13.7,19.6,,,,,8.3,360,7,320,2.7,2330,360,10.8,54,69.8,13,1014.5,1020.8,1015.1,1017.3,10.3,6.1,2.04,10.17,5,2.9,18.5,8.1,1.3,1.4,
184,力林,1987-11-24,12.2,8,15.4,,,,,9.1,360,6,360,3.2,2734,110,3.9,40,57.3,8.1,1019,1023.2,1020.5,1021.9,10.2,9,2.16,12.39,.5,.3,14.6,-1,2,2.7,
184,力林,1987-11-25,16.5,12.3,21.2,1.92,,,1.2,13.9,90,9,90,5,4360,90,11.4,51,72.8,13.6,1017.9,1022.4,1018.7,1020.7,10.2,8.1,2.01,10.89,3.3,2.9,15,4.9,1.5,2,7
184,力林,1987-11-26,17.6,16.5,18.8,8.65,,,8.6,11.8,50,8.3,50,4.3,3704,70,15.2,82,85.8,17.3,1014.6,1019.7,1015.5,1017.3,10.2,0,.5,1.95,10,6.4,17.1,15,1.8,3,8
184,力林,1987-11-27,15.7,11.6,19.2,14.63,,,25.8,17.1,50,11.2,50,5.1,4406,70,14.1,84,90,16.2,1013.4,1019.4,1013.1,1016.2,10.2,0,.24,.93,10,7.1,15.7,11.2,.5,.8,26.2
184,力林,1987-11-28,8.1,5,11.7,7.87,,,5.6,17.6,360,11.3,360,7.7,6612,360,2.2,50,67.3,7.5,1022.3,1030.2,1019.4,1025.2,10.2,0,.22,.59,10,9.1,8.4,3.6,1.5,2.2,0
184,力林,1987-11-29,4.7,4,5.6,,,,,16.1,360,9.3,360,6.8,5886,360,-2.6,54,59,5,1028.3,1032.1,1029.7,1031.2,10.1,0,.68,3.37,10,9.8,5.3,2.5,1,1.6,
184,力林,1987-11-30,4.6,3.4,6.2,.42,,,0,15.5,360,9.3,360,6.2,5355,360,-1.4,55,65,5.5,1026.6,1031.8,1026.3,1029.6,10.1,0,.88,4.52,10,7.9,5.2,1.2,.7,1.1,6.7
184,力林,1987-12-01,3.7,.2,6.1,16.37,,,9.9,26.3,320,20.3,320,9.4,8142,320,1.6,60,85.5,6.9,1022.2,1027,1023.9,1025.1,10.1,.9,.65,3.07,9.3,9,3.8,-.3,.7,1,3.9
184,力林,1987-12-02,4.3,2.1,6.6,7.43,,,5,21.3,360,13.3,360,7.7,6660,320,.1,49,75,6.2,1023.1,1027.6,1024.4,1026,10.1,.9,1.24,3.81,10,9.9,4,.2,1.1,1.6,4.3
184,力林,1987-12-03,7.6,6.2,9.2,.92,,,0,17.2,290,13,290,7.9,6820,290,.5,49,61.3,6.3,1022.6,1028.2,1023.9,1025.5,10.1,.4,.63,2.43,8.3,8,5.3,3.7,1.2,1.8,0
184,力林,1987-12-04,6.5,5.8,7.8,,,,,12.1,360,6.8,360,4.2,3666,360,.3,59,65,6.3,1024.8,1029.7,1026,1027.7,10.1,1.8,.8,4.46,9.3,9.3,6.3,1.2,1.1,1.4,
184,力林,1987-12-05,6.3,4.2,7.8,.6,,,0,13.1,20,7.5,20,2.9,2515,160,.4,55,66,6.3,1019.9,1026.5,1020.2,1022.8,10,0,.51,2.29,10,4.5,5.6,.8,1.1,1.6,0
184,力林,1987-12-06,6.4,5.7,7.2,,,,,17,340,9.3,340,7.2,6195,360,.5,57,66.3,6.3,1022.2,1029.3,1021.5,1025.1,10,.2,.41,1.73,8,8.3,4.5,2,1.4,1.6,
184,力林,1987-12-07,6.3,5.3,8.6,,,,,11.4,360,6.3,360,2.8,2378,360,.1,55,65.3,6.2,1028.3,1032.4,1029.3,1031.3,10,1.1,1.5,5.75,8.8,7.5,6.4,-.1,.5,.8,0
184,力林,1987-12-08,7.9,5.2,11,4.85,,,.1,10.3,20,4,20,2.2,1861,20,3,56,72,7.6,1026.7,1031.5,1028.6,1029.7,10,4.2,1.74,7.94,6,4,8.8,-.2,.9,1.5,.1
184,力林,1987-12-09,7.8,4.6,11.5,,,,,6.4,20,4.7,160,2.5,2159,20,1.7,51,66.3,6.9,1023.6,1028.7,1024.5,1026.5,10,8.4,1.77,10.31,3.5,2.1,7.7,-.2,1,1.4,
184,力林,1987-12-10,9.7,4,14.9,,,,,11.5,320,7,320,3.7,3215,160,4.1,54,68.8,8.2,1021.1,1025.9,1021.9,1024,10,8,1.77,9.91,3.3,3,7.7,-.8,1.6,2.4,
184,力林,1987-12-11,5.7,3.4,12.1,,,,,14.3,360,8.3,360,5.9,5079,360,0,58,65.8,6.2,1024.4,1030.1,1025.7,1027.3,10,.5,.66,2.66,7.5,7.3,6.4,-1.3,1.5,2.2,
184,力林,1987-12-12,4.8,2.9,7.1,,,,,13.9,360,8.7,320,6.3,5410,360,-1.2,54,64.8,5.6,1021.1,1025.9,1022.3,1024.1,10,1.7,1.06,4.19,7.8,7.9,4.9,.7,1.1,1.4,
184,力林,1987-12-13,6.7,5.6,8.1,,,,,13,320,8.7,320,5.2,4514,360,.5,54,65,6.4,1022.2,1027.9,1023,1025.1,10,.9,1.06,4.69,8.5,8.4,6.2,2.9,1.5,1.7,
184,力林,1987-12-14,6.6,4.9,8.2,,,,,10.2,360,6,360,3.5,3038,360,.2,57,63.8,6.2,1025.6,1030.9,1026.9,1028.6,10,.2,.89,4.21,7.5,8.4,6.5,.2,.8,1.1,0
184,力林,1987-12-15,8.7,5.7,11.2,1.25,,,0,12.7,290,8.7,290,4,3422,160,2.9,53,67.8,7.5,1019.9,1026.9,1019.8,1022.8,9.9,0,.35,1.29,9.8,8.3,6.6,2.6,1.5,1.7,0
184,力林,1987-12-16,7.5,6.1,10.6,,,,,18.6,320,13.7,320,6.5,5589,320,.5,52,61.5,6.4,1021.6,1027.7,1020.2,1024.5,9.9,1.5,1.05,4.71,7,6.9,6.1,.9,1.5,1.8,
184,力林,1987-12-17,8.2,4.1,11.4,,,,,10.1,290,6.2,290,3.2,2773,160,.9,50,60.8,6.5,1026.4,1030.7,1027.7,1029.3,9.9,5.3,1.66,8.03,3.5,4.3,8.3,-2.7,1.4,1.8,
184,力林,1987-12-18,6.4,3.3,11.1,,,,,6.5,320,4.7,320,2.8,2400,160,.9,50,68.5,6.6,1026.8,1030.6,1028.6,1029.7,9.9,8.7,1.8,10.43,1.3,.6,6.4,-3.1,1.2,1.5,
184,力林,1987-12-19,7.5,3.4,11.9,,,,,5.1,360,3.3,360,2.2,1860,160,2.7,53,72.5,7.4,1024.7,1029.2,1025.4,1027.6,9.9,3.4,1.25,6.46,4,2.9,6.8,-2,.9,1.4,
184,力林,1987-12-20,8.8,7.2,10.7,,,,,15,290,11.7,290,5.5,4710,290,3,50,68.3,7.7,1021.9,1026.7,1023.5,1024.9,9.9,0,.82,2.73,7.5,7.5,6.8,.2,1.9,2.2,
184,力林,1987-12-21,8.3,5.1,10.9,,,,,13.5,290,11.3,290,4.3,3720,290,.2,50,57.8,6.2,1023.5,1027.3,1025.5,1026.4,9.9,4.8,1.77,8.47,7.8,6.8,9.7,.3,1.2,1.6,
184,力林,1987-12-22,10.3,5.6,14.8,,,,,12.6,270,7.7,270,4.6,3998,200,3.2,48,61.8,7.7,1021.6,1026.4,1022,1024.5,9.9,5.7,1.47,7.11,2,2.4,8.8,-.9,1.6,1.9,
184,力林,1987-12-23,6.3,3.5,10.2,,,,,6.1,20,5,140,2.5,2198,160,1.8,56,73.8,7,1024.2,1028.7,1025.3,1027.1,9.9,8.3,1.82,10.55,.5,.3,8,-2.8,1.7,2.1,
184,力林,1987-12-24,9.9,4.3,16.7,,,,,5.6,160,4.7,160,3,2602,140,1.1,37,55.5,6.8,1023.6,1028.1,1025,1026.5,9.9,8.3,1.76,10.05,0,0,9.8,-2.1,1.3,2.2,
184,力林,1987-12-25,14.4,9,19.8,,,,,17.4,230,11.2,230,4.8,4152,230,8.8,57,70.3,11.5,1020.5,1025.2,1021.5,1023.3,9.9,8.5,1.76,9.83,0,.6,12.5,.7,1.5,2.3,
184,力林,1987-12-26,10.2,6.9,15,,,,,5.4,160,4,160,2.2,1936,160,4.9,48,71.3,8.7,1019.9,1024.3,1021.2,1022.8,9.9,8.2,1.63,8.82,1.5,0,11.1,.5,1.3,1.6,
184,力林,1987-12-27,13.3,7.6,20.1,,,,,9.7,250,5.7,250,3,2572,140,4.3,28,55.8,8.4,1016.7,1021.3,1018,1019.6,9.9,7.8,1.57,8.75,0,0,11,-.9,2.1,2.4,
184,力林,1987-12-28,15.5,9.7,22.2,,,,,12.2,230,6.3,230,3.1,2700,250,7.9,36,61.5,11.2,1013.6,1018,1014.4,1016.3,9.9,7.9,1.6,8.94,0,0,12.4,-.3,1.4,2.1,
184,力林,1987-12-29,15.5,10.4,18.6,1.58,,,0,17.5,320,13.3,320,3.2,2726,20,10.7,52,74,13,1010.3,1016.2,1010.1,1013.1,9.9,5.8,1.46,7.03,2.8,3,12.8,.9,1.8,2.1,0
184,力林,1987-12-30,4.6,2.4,10.5,,,,,20,320,13.7,320,7.6,6542,340,-1.5,55,64.3,5.6,1021.9,1029.6,1015.9,1024.8,10,0,.28,1.36,9.8,8.4,5.7,1.7,1,1.4,
184,力林,1987-12-31,4.1,2.4,5.9,,,,,8.5,360,5.7,360,2.1,1818,180,-.7,62,71,5.9,1025.5,1030,1027,1028.4,10,0,.51,2.16,10,8.3,5.1,-5.1,.4,.5,
184,力林,1988-01-01,10.1,3.5,17,1.25,,,0,13.6,290,8.5,290,3.2,2800,140,5.9,52,76,9.5,1021.2,1027.4,1021.4,1024,10,5.3,1.63,7.56,6.3,4.5,9.9,-2.6,.8,1.5,0
